,text,Date,is_retweet
3487,China and the United States are working well together on trade but past negotiations have been so one sided in favor of China for so many years that it is hard for them to make a deal that benefits both countries. But be cool it will all work out!,20181305,FALSE
3488,Remember how badly Iran was behaving with the Iran Deal in place. They were trying to take over the Middle East by whatever means necessary. Now that will not happen!,20181305,FALSE
3491,Big day for Israel. Congratulations!,20181405,FALSE
3492,#USEmbassyJerusalem https://t.co/f1SFvrkcAH,20181405,FALSE
3493,ZTE the large Chinese phone company buys a big percentage of individual parts from U.S. companies. This is also reflective of the larger trade deal we are negotiating with China and my personal relationship with President Xi.,20181405,FALSE
3494,The so-called leaks coming out of the White House are a massive over  exaggeration put out by the Fake News Media in order to make us look as bad as possible. With that being said leakers are traitors and cowards and we will find out who they are!,20181405,FALSE
3495,Heading over to Walter Reed Medical Center to see our great First Lady Melania. Successful procedure she is in good spirits. Thank you to all of the well-wishers!,20181405,FALSE
3496,RT @Scavino45: “Trump is putting the US back on top” https://t.co/tnYo2EAd2T,20181405,FALSE
3497,RT @Scavino45: “Job openings hit record high of 6.6 million” https://t.co/BwDsLU6T4l,20181505,TRUE
3498,Our great First Lady is doing really well. Will be leaving hospital in 2 or 3 days. Thank you for so much love and support!,20181505,TRUE
3499,Trade negotiations are continuing with China. They have been making hundreds of billions of dollars a year from the U.S. for many years. Stay tuned!,20181505,FALSE
3500,Can you believe that with all of the made up unsourced stories I get from the Fake News Media together with the  $10000000 Russian Witch Hunt (there is no Collusion) I now have my best Poll Numbers in a year. Much of the Media may be corrupt but the People truly get it!,20181505,FALSE
3501,Nebraska - make sure you get out to the polls and VOTE for Deb Fischer today! https://t.co/bDHVaGv2FS,20181505,FALSE
3502,Today is one of the most important and solemn occasions of the year – the day we pay tribute to the Law Enforcement Heroes who gave their lives in the line of duty. They made the ultimate sacrifice so that we could live in safety and peace. We stand with our police (HEROES) 100%! https://t.co/XDtYRUeOk1,20181505,FALSE
3503,#PeaceOfficersMemorialDay https://t.co/agxulpPyag,20181505,FALSE
3504,Thank you to the Washington Examiner and @CortesSteve on the great article - on WINNING! https://t.co/b5dfUABN5q,20181505,FALSE
3505,Congratulations to Lou Barletta of Pennsylvania. He will be a great Senator and will represent his people well - like they haven’t been represented in many years. Lou is a friend of mine and a special guy he will very much help MAKE AMERICA GREAT AGAIN!,20181505,FALSE
3506,Congratulations to Deb Fischer. The people of Nebraska have seen what a great job she is doing - and it showed up at the ballot box! #MAGA,20181605,FALSE
3507,The Washington Post and CNN have typically written false stories about our trade negotiations with China. Nothing has happened with ZTE except as it pertains to the larger trade deal. Our country has been losing hundreds of billions of dollars a year with China...,20181605,FALSE
3508,...We have not seen China’s demands yet which should be few in that previous U.S. Administrations have done so poorly in negotiating. China has seen our demands. There has been no folding as the media would love people to believe the meetings...,20181605,FALSE
3509,...haven’t even started yet! The U.S. has very little to give because it has given so much over the years. China has much to give!,20181605,FALSE
3510,House votes today on Choice/MISSION Act. Who will stand with our Great Vets caregivers and Veterans Service Organizations? Must get Choice passed by Memorial Day!,20181605,FALSE
3511,Today it was my great honor to welcome President Mirziyoyev of Uzbekistan to the @WhiteHouse! https://t.co/3EkHChjnYA,20181605,FALSE
3512,Lou Barletta will be a great Senator for Pennsylvania but his opponent Bob Casey has been a do-nothing Senator who only shows up at election time. He votes along the Nancy Pelosi Elizabeth Warren lines loves sanctuary cities bad and expensive healthcare...,20181605,FALSE
3513,...and voted against the massive Tax Cut Bill. He’s also weak on borders and crime. Sadly our great Military and Vets mean nothing to Bobby Jr. Lou Barletta will win! #MAGA,20181605,FALSE
3514,Gina Haspel is one step closer to leading our brave men and women at the CIA. She is exceptionally qualified and the Senate should confirm her immediately. We need her to keep our great country safe! #ConfirmGina,20181605,FALSE
3515,Congratulations America we are now into the second year of the greatest Witch Hunt in American History...and there is still No Collusion and No Obstruction. The only Collusion was that done by Democrats who were unable to win an Election despite the spending of far more money!,20181605,FALSE
3516,Wow word seems to be coming out that the Obama FBI “SPIED ON THE TRUMP CAMPAIGN WITH AN IMBEDDED INFORMANT.” Andrew McCarthy says “There’s probably no doubt that they had at least one confidential informant in the campaign.” If so this is bigger than Watergate!,20181705,FALSE
3517,Wow word seems to be coming out that the Obama FBI “SPIED ON THE TRUMP CAMPAIGN WITH AN EMBEDDED INFORMANT.” Andrew McCarthy says “There’s probably no doubt that they had at least one confidential informant in the campaign.” If so this is bigger than Watergate!,20181705,FALSE
3518,Despite the disgusting illegal and unwarranted Witch Hunt we have had the most successful first 17 month Administration in U.S. history - by far! Sorry to the Fake News Media and “Haters” but that’s the way it is!,20181705,FALSE
3519,Congrats to the House for passing the VA MISSION Act yesterday. Without this funding our veterans will be forced to stand in never ending lines in order to receive care. Putting politics over our veterans care is UNACCEPTABLE – Senate must vote yes on this bill by Memorial Day!,20181705,FALSE
3520,Congratulations to our new CIA Director Gina Haspel! https://t.co/n1xj9LSV9D,20181705,FALSE
3521,Talking trade with the Vice Premier of the People’s Republic of China Liu He. https://t.co/9T7Iq6F3Xe,20181705,FALSE
3522,Great talk with my friend President Mauricio Macri of Argentina this week. He is doing such a good job for Argentina. I support his vision for transforming his country’s economy and unleashing its potential!,20181705,FALSE
3523,Tomorrow the House will vote on a strong Farm Bill which includes work requirements. We must support our Nation’s great farmers!,20181705,FALSE
3524,It was my great honor to visit with our HEROES last night at Walter Reed Medical Center. There is nobody like them! https://t.co/fG5W1SwIHK,20181705,FALSE
3525,RT @WhiteHouse: #Laurel? #Yanny? Or... https://t.co/5hth07SdGY,20181705,FALSE
3526,“Apparently the DOJ put a Spy in the Trump Campaign. This has never been done before and by any means necessary they are out to frame Donald Trump for crimes he didn’t commit.”  David Asman  @LouDobbs @GreggJarrett   Really bad stuff!,20181705,TRUE
3527,Fake News Media had me calling Immigrants or Illegal Immigrants “Animals.” Wrong! They were begrudgingly forced to withdraw their stories. I referred to MS 13 Gang Members as “Animals” a big difference - and so true. Fake News got it purposely wrong as usual!,20181805,FALSE
3528,Why isn’t disgraced FBI official Andrew McCabe being investigated for the $700000 Crooked Hillary Democrats in Virginia led by Clinton best friend Terry M (under FBI investigation that they killed) gave to McCabe’s wife in her run for office? Then dropped case on Clinton!,20181805,FALSE
